Age,Income,CreditScore,AccountAgeMonths,NumTransactions,AvgTransactionAmount,CustomerTier,Region,Feedback,SignupDate,Target,IsDrifted
36.4,99.18,774.1,3.0,13,24.61,Bronze,West,Good,2022-11-06,1,0
38.5,,715.3,8.9,17,32.45,Bronze,East,Good,2022-05-31,1,0
44.1,73.42,711.7,16.2,13,19.16,Silver,East,Poor,2022-07-08,1,0
23.4,28.28,645.5,0.2,12,3.52,Gold,North,Poor,2021-03-30,1,0
42.0,83.39,663.8,6.2,15,14.26,Bronze,West,Poor,2022-02-20,1,0
40.8,45.89,747.8,3.9,21,4.86,Gold,East,Average,2020-12-13,0,0
38.6,75.29,723.6,14.5,17,16.41,Bronze,East,Good,2023-08-12,0,0
31.4,98.05,715.1,4.5,19,9.85,Bronze,North,Good,2022-01-11,1,0
32.5,59.2,681.2,3.0,17,15.15,Bronze,East,Good,2021-08-05,0,0
28.6,86.2,645.0,1.8,6,39.14,Gold,East,Good,2021-11-25,0,0
25.9,274.59,679.8,5.4,20,9.02,Bronze,North,Good,2022-05-01,1,0
37.8,109.58,758.2,10.7,14,35.79,Bronze,West,Average,2022-12-24,1,0
43.3,127.59,765.8,0.9,20,73.74,Silver,South,Poor,2023-01-18,1,0
55.4,157.78,662.8,6.0,18,116.53,Gold,West,Good,2022-03-16,1,0
37.0,,660.3,1.7,12,10.05,Gold,South,Poor,2020-05-04,1,0
25.9,112.41,796.1,4.6,15,21.43,Bronze,South,Average,2023-03-03,0,0
7.9,50.43,728.2,1.4,11,5.97,Platinum,North,Good,2022-11-02,1,0
36.0,205.29,720.4,0.3,10,33.9,Bronze,East,Good,2021-02-19,1,0
54.2,99.62,651.5,5.5,21,126.39,Gold,North,Average,2022-08-17,1,0
24.2,131.27,,5.2,12,22.55,Gold,East,Poor,2021-07-28,0,0
49.7,62.44,754.4,4.4,14,25.46,Gold,North,Average,2020-08-09,1,0
30.6,75.39,728.6,8.6,18,5.45,Platinum,North,Good,2022-08-01,1,0
35.3,82.15,710.7,14.9,22,8.07,Gold,North,Poor,2023-07-18,0,0
63.0,52.28,649.3,5.8,14,3.96,Silver,East,Average,2022-07-12,0,0
29.9,89.43,777.6,1.4,11,32.66,Bronze,South,Good,2022-10-12,1,0
48.0,36.15,694.7,3.3,19,4.79,Gold,East,Average,2021-12-28,1,0
59.0,93.1,715.7,2.0,16,24.43,Silver,North,Good,2021-04-16,1,0
25.3,50.29,783.3,10.1,15,17.24,Platinum,South,Average,2021-12-07,0,0
29.3,61.19,690.3,4.0,16,9.22,Silver,East,Average,2021-10-10,1,0
48.3,113.1,616.4,2.9,8,12.2,Silver,North,Good,2020-11-08,1,0
42.7,63.21,737.7,5.1,14,20.01,Bronze,East,Good,2021-06-23,0,0
25.8,282.79,670.1,3.5,11,55.24,Gold,South,Poor,2023-08-01,1,0
53.3,169.9,654.2,2.8,17,13.77,Bronze,East,Good,2022-10-27,0,0
43.0,80.06,666.2,5.4,10,10.22,Bronze,East,Average,2023-03-21,0,0
27.2,,652.4,0.7,13,11.14,Bronze,South,Good,2023-01-29,0,0
49.6,56.22,726.3,4.9,10,61.49,Silver,North,Poor,2023-08-27,0,0
31.1,107.32,708.3,2.4,12,118.23,Bronze,West,Good,2022-12-07,0,0
25.9,160.28,701.0,7.8,13,8.04,Bronze,East,Good,2022-09-06,1,0
62.2,215.89,706.6,3.2,15,14.57,Bronze,South,Good,2020-01-16,1,0
43.7,39.66,748.2,0.2,17,41.53,Bronze,East,Good,2021-06-13,1,0
43.8,62.67,,0.1,11,12.17,Gold,East,Good,2022-04-14,0,0
50.1,95.1,670.5,2.4,11,9.61,Bronze,North,Good,2022-03-14,0,0
40.9,133.17,709.6,0.2,18,58.84,Platinum,South,Average,2024-01-20,1,0
34.6,227.54,713.0,6.3,16,26.15,Silver,West,Poor,2023-02-09,1,0
35.5,153.48,662.5,11.2,19,43.06,Silver,South,Good,2022-07-30,1,0
25.0,147.03,793.9,2.2,18,98.81,Silver,South,Good,2023-06-10,1,0
43.0,60.31,669.7,5.2,21,4.64,Bronze,North,Good,2020-01-28,1,0
34.3,26.86,788.8,3.2,18,69.29,Gold,West,Average,2022-12-24,0,0
43.0,140.84,677.6,1.7,12,44.03,Silver,West,Good,2023-03-09,1,0
44.7,68.01,690.2,0.9,18,18.24,Gold,West,Good,2023-12-29,0,0
43.6,56.52,730.1,10.5,13,94.01,Gold,East,Average,2021-07-14,1,0
63.5,,703.6,1.0,16,78.54,Bronze,North,Poor,2020-05-20,0,0
39.4,56.0,651.2,0.0,13,30.82,Gold,West,Good,2024-01-16,1,0
39.6,27.52,664.0,0.4,13,31.72,Silver,East,Good,2021-08-26,1,0
25.8,70.59,689.0,0.1,11,24.68,Silver,West,Good,2021-01-05,1,0
57.9,84.64,657.0,4.1,21,23.14,Gold,South,Good,2021-10-07,0,0
42.2,52.67,695.4,4.2,12,11.04,Silver,North,Poor,2023-08-30,0,0
39.3,141.84,736.4,6.0,16,62.24,Platinum,West,Good,2024-01-12,1,0
61.0,256.22,714.9,0.0,19,5.61,Silver,North,Average,2022-05-29,1,0
37.7,118.91,768.5,4.5,6,25.8,Silver,East,Good,2021-03-03,0,0
37.1,102.34,,9.2,18,11.11,Gold,North,Good,2023-09-28,1,0
38.5,24.75,653.3,0.4,13,5.96,Gold,South,Good,2020-02-14,1,0
36.1,117.69,799.6,8.3,15,18.29,Gold,East,Poor,2022-07-08,1,0
40.3,41.38,707.3,5.1,12,56.09,Silver,West,Poor,2023-08-30,1,0
33.9,98.47,701.7,3.4,15,93.56,Gold,South,Average,2020-06-02,1,0
37.7,165.38,801.5,2.9,11,6.42,Gold,North,Poor,2022-01-07,0,0
55.6,126.34,661.5,10.2,15,68.65,Bronze,West,Good,2022-07-25,1,0
43.0,,753.0,1.9,21,32.4,Bronze,East,Poor,2020-05-27,0,0
30.3,108.57,661.1,2.5,10,26.12,Gold,South,Average,2022-01-21,1,0
45.7,40.61,736.2,1.4,9,69.09,Gold,South,Good,2020-07-18,0,0
35.5,144.13,715.2,6.8,9,23.76,Platinum,East,Average,2021-07-30,1,0
19.0,65.09,759.0,2.1,20,16.11,Silver,North,Good,2023-12-31,1,0
20.3,148.85,727.8,0.3,20,20.14,Silver,South,Good,2022-05-05,1,0
50.4,102.37,553.9,7.3,11,13.25,Bronze,East,Good,2020-09-10,0,0
49.4,99.55,764.8,9.2,15,16.8,Bronze,South,Good,2023-10-13,1,0
36.5,57.16,662.8,2.8,15,73.42,Silver,North,Good,2023-08-17,0,0
18.8,75.73,703.3,1.6,15,7.63,Gold,West,Average,2022-08-18,1,0
29.3,85.5,739.3,13.2,16,61.17,Silver,East,Poor,2022-02-22,1,0
36.8,198.99,647.8,3.2,12,7.57,Silver,West,Good,2022-02-27,1,0
46.4,235.49,728.2,2.4,21,30.2,Bronze,North,Average,2020-03-08,1,0
26.1,68.84,672.8,1.3,14,21.98,Gold,West,Poor,2020-11-02,1,0
32.5,124.61,660.5,1.3,21,30.14,Bronze,South,Good,2020-01-26,0,0
56.6,,733.4,11.5,18,28.15,Bronze,West,Average,2023-08-16,1,0
24.6,134.88,740.5,1.1,22,17.61,Bronze,South,Good,2020-05-11,1,0
35.2,271.7,746.8,2.2,17,6.41,Silver,South,Average,2022-06-20,1,0
18.6,96.1,765.5,0.8,13,6.68,Silver,North,Good,2022-02-25,1,0
10.8,260.05,694.3,7.5,20,116.14,Bronze,East,Poor,2022-07-11,1,0
39.0,185.3,726.7,4.3,13,35.39,Gold,East,Good,2023-01-21,1,0
54.7,23.97,717.0,2.4,18,30.9,Platinum,West,Average,2020-09-06,1,0
30.2,87.83,754.3,5.5,17,9.82,Bronze,North,Poor,2022-07-27,0,0
28.3,233.82,764.1,4.8,18,45.04,Bronze,North,Poor,2021-04-15,1,0
33.5,175.05,697.8,9.5,15,18.13,Silver,West,Average,2022-09-06,1,0
16.1,124.54,630.7,2.4,8,16.77,Gold,South,Good,2022-08-06,1,0
48.2,192.87,692.4,13.4,16,31.68,Silver,West,Good,2021-07-10,1,0
34.7,205.19,621.6,1.9,21,24.95,Bronze,West,Good,2022-12-19,1,0
35.1,137.78,673.0,1.9,13,22.68,Silver,East,Average,2020-05-04,1,0
35.3,52.3,726.9,0.7,18,8.17,Bronze,West,Good,2023-01-19,1,0
,123.52,685.2,0.5,18,32.58,Platinum,West,Poor,2023-08-01,1,0
65.7,62.87,731.5,0.8,7,9.04,Platinum,West,Good,2020-08-16,1,0
36.3,89.03,771.8,5.4,9,5.13,Silver,North,Good,2020-12-24,1,0
40.9,411.27,691.5,2.3,15,1.66,Platinum,North,Average,2021-06-20,1,0
58.1,58.37,648.1,19.9,15,26.72,Platinum,South,Poor,2023-07-10,1,0
38.2,136.8,697.5,3.9,15,33.77,Silver,West,Good,2021-08-07,0,0
23.9,16.69,654.7,11.7,18,18.62,Platinum,East,Good,2023-08-22,1,0
30.2,78.48,653.3,4.3,15,10.11,Silver,South,Average,2020-10-16,1,0
43.9,312.83,593.1,1.6,17,23.27,Bronze,North,Good,2020-05-04,1,0
41.9,103.36,744.3,3.8,12,36.12,Gold,East,Average,2023-11-04,1,0
42.3,61.07,691.4,7.2,17,1.8,Bronze,North,Average,2023-12-07,0,0
40.6,287.18,736.5,3.6,12,8.33,Bronze,North,Good,2021-06-11,1,0
11.2,62.59,608.6,2.1,19,5.36,Platinum,East,Poor,2022-10-07,1,0
45.5,129.69,754.6,0.9,12,40.8,Silver,West,Average,2021-06-05,1,0
31.1,88.53,670.7,4.2,12,38.06,Bronze,East,Good,2023-07-15,1,0
36.5,76.62,,6.8,14,11.85,Gold,North,Good,2020-01-31,1,0
34.8,61.86,858.4,0.7,21,8.66,Platinum,South,Good,2020-01-31,1,0
35.7,63.01,757.1,10.4,16,51.74,Bronze,West,Good,2023-08-29,1,0
46.4,115.45,704.8,10.8,19,15.4,Platinum,West,Average,2021-09-29,1,0
57.4,141.01,707.8,2.1,12,24.89,Gold,West,Average,2022-01-18,1,0
29.5,52.94,667.9,5.7,14,7.44,Bronze,North,Average,2023-07-11,1,0
35.0,91.6,693.2,4.9,14,16.63,Silver,South,Average,2022-05-23,1,0
30.8,60.64,668.1,0.0,26,62.5,Bronze,South,Good,2022-02-28,0,0
26.1,54.49,609.6,9.7,14,38.57,Platinum,South,Good,2022-01-13,1,0
54.9,66.33,704.3,4.0,21,8.34,Bronze,South,Average,2020-06-28,0,0
53.9,98.69,697.0,1.0,22,11.68,Silver,West,Average,2022-03-28,0,0
36.9,87.23,736.2,4.7,15,6.45,Bronze,North,Good,2023-02-05,1,0
61.1,146.57,713.1,0.2,13,9.68,Silver,North,Average,2021-10-20,0,0
45.9,60.61,693.4,0.0,15,29.32,Silver,East,Average,2021-03-16,0,0
39.6,72.57,664.9,3.8,16,15.72,Bronze,East,Good,2022-01-14,1,0
23.5,92.8,709.0,0.6,15,12.06,Bronze,East,Average,2023-08-28,0,0
45.7,79.63,762.4,5.9,10,10.06,Silver,North,Good,2020-04-30,1,0
52.6,155.85,707.4,4.9,15,11.74,Bronze,South,Poor,2023-03-13,0,0
36.8,89.68,808.2,7.2,11,14.88,Silver,West,Good,2022-03-28,1,0
27.7,92.11,691.7,1.7,15,34.79,Silver,North,Good,2020-04-26,1,0
39.3,46.3,686.1,1.3,24,100.37,Silver,East,Good,2022-10-24,1,0
39.4,74.44,697.8,8.4,16,27.9,Silver,West,Average,2023-03-14,1,0
59.8,38.69,667.3,6.4,16,23.29,Bronze,South,Good,2023-08-15,1,0
28.9,71.53,681.5,20.9,19,3.86,Silver,South,Poor,2023-06-17,1,0
47.3,89.57,683.6,0.0,20,6.4,Platinum,East,Poor,2023-06-22,1,0
44.7,80.04,723.6,0.9,8,14.04,Bronze,South,Good,2023-09-07,0,0
49.7,50.4,704.6,3.9,9,10.21,Bronze,North,Good,2021-11-24,0,0
50.5,254.07,741.1,0.1,10,8.99,Platinum,West,Good,2021-03-18,1,0
38.9,15.29,693.9,4.2,19,18.83,Silver,East,Good,2022-04-21,1,0
40.7,129.27,722.3,13.0,11,21.0,Silver,West,Average,2020-10-10,1,0
61.1,93.58,,3.6,7,20.91,Platinum,West,Average,2022-07-09,1,0
25.5,73.44,644.9,25.3,14,28.71,Bronze,South,Poor,2024-02-06,1,0
51.5,,760.1,1.1,8,9.66,Bronze,West,Good,2021-07-14,0,0
55.7,39.81,730.4,2.6,15,13.5,Bronze,South,Good,2022-09-01,1,0
43.2,154.52,722.8,9.4,11,11.35,Silver,East,Poor,2022-03-03,1,0
23.9,42.32,754.4,1.0,12,8.58,Silver,South,Good,2022-05-30,0,0
29.7,216.72,725.3,3.4,14,59.82,Platinum,East,Average,2022-02-24,1,0
40.8,54.17,681.8,4.0,22,23.03,Silver,South,Average,2021-01-05,1,0
30.3,550.61,747.5,5.2,13,23.29,Silver,West,Poor,2020-08-05,1,0
53.5,63.65,692.2,9.4,12,21.97,Bronze,East,Average,2021-02-13,0,0
50.6,25.51,763.6,4.4,15,9.86,Silver,East,Good,2023-12-06,0,0
66.4,75.93,721.5,3.7,18,8.04,Silver,South,Good,2020-08-06,1,0
31.1,,701.6,19.8,14,17.79,Bronze,East,Poor,2022-06-18,1,0
25.4,225.97,575.0,12.1,11,20.23,Platinum,West,Average,2020-12-27,1,0
47.5,44.48,567.4,2.1,19,11.65,Silver,South,Poor,2023-11-01,0,0
35.3,39.29,671.7,8.0,19,17.68,Bronze,South,Average,2020-11-15,1,0
45.9,39.43,763.5,6.2,17,37.95,Bronze,North,Good,2022-12-08,0,0
25.2,58.52,807.5,1.9,15,9.32,Silver,East,Poor,2020-04-25,0,0
33.9,174.67,674.3,1.0,13,15.2,Bronze,South,Poor,2020-02-23,0,0
44.4,101.18,681.4,11.7,14,11.96,Silver,South,Average,2020-10-03,1,0
41.1,105.16,724.6,4.3,18,7.99,Bronze,South,Average,2021-04-05,1,0
41.9,58.3,763.3,0.5,13,94.01,Bronze,South,Poor,2024-02-03,0,0
34.8,146.93,661.2,7.2,16,30.2,Silver,West,Poor,2020-12-26,0,0
35.2,81.36,730.6,5.4,14,17.51,Silver,South,Good,2021-09-17,1,0
29.4,66.88,679.7,12.0,13,13.53,Bronze,West,Good,2020-01-05,1,0
37.1,43.59,723.4,10.7,15,17.34,Bronze,East,Good,2022-06-21,0,0
39.3,108.65,743.9,1.0,16,6.51,Gold,South,Average,2021-02-18,1,0
43.7,60.18,631.0,13.3,14,6.0,Bronze,South,Average,2021-02-15,1,0
40.9,23.59,664.7,3.8,8,29.22,Bronze,South,Good,2021-06-24,0,0
26.2,126.93,577.7,1.0,13,22.39,Bronze,North,Average,2023-07-31,0,0
31.3,100.32,690.4,7.6,15,15.87,Gold,North,Good,2020-04-05,1,0
30.9,95.89,787.2,24.3,17,29.21,Silver,West,Poor,2022-06-03,1,0
62.6,84.1,712.6,7.7,10,14.85,Gold,South,Poor,2021-05-07,0,0
22.9,178.21,835.8,3.9,15,13.11,Silver,West,Average,2022-01-29,1,0
24.7,45.83,659.7,2.0,15,42.09,Bronze,East,Good,2022-05-29,0,0
59.7,168.85,692.7,0.6,14,14.79,Gold,West,Good,2022-09-27,0,0
44.4,56.02,649.1,5.3,9,10.34,Platinum,West,Poor,2023-12-09,0,0
43.0,108.41,644.1,11.4,28,6.01,Silver,South,Average,2021-12-20,0,0
20.2,185.45,730.9,4.2,18,48.58,Platinum,West,Good,2022-08-24,1,0
29.4,53.0,689.7,2.3,13,10.43,Bronze,North,Good,2021-10-24,0,0
39.4,126.34,694.3,2.3,20,15.71,Gold,South,Good,2020-08-17,0,0
39.4,51.73,652.1,0.7,11,33.96,Bronze,South,Poor,2021-06-24,0,0
36.6,85.12,709.5,3.4,17,12.98,Silver,East,Poor,2023-02-01,0,0
47.9,86.99,627.6,0.1,24,106.29,Bronze,East,Good,2022-01-11,1,0
40.6,170.44,747.7,13.1,12,12.58,Gold,East,Good,2020-01-09,1,0
19.1,94.19,834.6,1.9,20,8.66,Gold,West,Poor,2022-07-21,1,0
47.0,41.0,722.1,5.4,22,13.77,Bronze,South,Average,2022-05-10,1,0
35.1,39.28,748.2,5.7,19,9.81,Bronze,East,Average,2021-06-27,0,0
29.1,75.22,680.3,6.2,18,17.19,Gold,North,Good,2023-09-02,0,0
35.1,162.01,689.1,3.3,17,7.8,Silver,East,Poor,2021-10-07,0,0
40.6,158.61,669.1,3.4,18,12.37,Silver,North,Average,2021-07-24,1,0
31.5,103.96,759.6,7.6,17,41.79,Bronze,East,Average,2021-09-05,1,0
49.0,148.38,706.7,3.7,16,6.86,Gold,South,Good,2022-04-28,0,0
29.7,66.96,672.0,5.4,16,11.13,Bronze,East,Good,2023-01-11,1,0
58.2,43.98,698.4,4.8,18,6.14,Bronze,North,Average,2021-10-14,0,0
34.1,163.5,702.0,0.2,13,30.2,Bronze,North,Average,2022-07-31,1,0
41.3,29.82,659.1,2.2,7,41.71,Silver,South,Good,2020-12-25,0,0
44.7,55.88,620.4,11.3,15,50.5,Bronze,West,Good,2022-02-08,0,0
28.4,116.75,604.2,13.4,14,38.46,Silver,South,Average,2024-01-05,0,0
42.6,84.2,740.5,5.2,16,9.81,Silver,East,Average,2020-12-31,1,0
38.1,183.15,591.2,0.8,10,27.07,Platinum,West,Good,2020-06-01,1,0
24.3,79.7,714.8,1.0,15,11.95,Silver,South,Poor,2020-03-09,0,0
52.9,119.45,634.0,4.4,10,8.56,Bronze,North,Good,2023-10-24,1,0
51.8,200.91,685.9,0.6,13,31.43,Bronze,East,Good,2020-07-06,1,0
43.7,57.14,672.3,0.0,17,23.8,Gold,North,Average,2021-09-30,1,0
41.6,93.88,745.8,7.4,12,25.22,Silver,North,Good,2021-05-01,1,0
31.3,103.73,629.4,4.7,15,8.54,Platinum,West,Poor,2023-08-02,1,0
47.7,149.96,654.3,0.6,25,13.27,Silver,North,Average,2024-02-04,1,0
53.9,38.73,669.5,3.3,15,16.19,Silver,West,Good,2021-01-05,0,0
33.4,156.92,818.8,32.0,18,49.56,Gold,North,Poor,2022-07-16,1,0
37.6,81.49,677.8,12.8,11,14.7,Gold,East,Poor,2020-07-21,1,0
48.0,87.55,728.9,4.2,15,16.88,Platinum,South,Average,2022-05-30,1,0
47.4,49.32,705.4,8.3,19,20.38,Bronze,West,Good,2022-01-17,1,0
40.8,141.32,705.1,13.6,18,115.26,Bronze,South,Average,2023-12-19,1,0
55.0,83.52,730.4,9.5,15,27.18,Platinum,East,Good,2022-04-27,1,0
46.3,37.59,688.0,3.3,19,11.91,Bronze,North,Good,2023-09-10,0,0
36.9,165.35,702.6,3.0,13,47.03,Bronze,East,Poor,2020-06-20,0,0
23.7,71.29,660.4,6.5,13,10.56,Gold,North,Average,2022-08-20,1,0
42.9,108.58,,0.8,17,14.14,Gold,North,Average,2021-12-07,0,0
33.3,88.67,722.4,0.5,16,19.53,Bronze,North,Good,2022-08-01,0,0
39.9,147.49,720.7,7.1,17,13.12,Bronze,East,Poor,2021-10-30,1,0
31.7,187.0,679.3,11.4,8,24.19,Gold,East,Good,2022-01-13,1,0
19.8,126.11,662.4,2.0,16,38.79,Gold,North,Good,2020-02-23,1,0
31.6,254.19,708.4,17.9,13,51.84,Silver,East,Good,2021-03-16,1,0
16.5,104.87,689.1,1.2,20,10.39,Bronze,East,Poor,2022-08-15,1,0
30.3,73.96,614.5,1.6,14,15.58,Gold,West,Poor,2024-01-17,1,0
31.4,,648.8,8.5,21,8.28,Bronze,East,Average,2023-05-24,1,0
38.1,257.26,636.6,1.3,16,13.54,Silver,West,Good,2023-12-30,1,0
20.9,283.87,688.9,0.1,10,43.81,Gold,East,Poor,2022-07-25,1,0
55.1,60.62,704.3,1.8,5,55.49,Bronze,South,Average,2020-12-21,0,0
8.0,91.53,681.6,2.3,14,20.15,Bronze,East,Good,2021-04-08,1,0
54.9,113.17,664.6,1.5,22,20.94,Bronze,North,Poor,2022-09-27,0,0
39.1,44.91,779.4,0.7,13,37.76,Bronze,West,Average,2022-02-14,0,0
,32.15,706.9,8.3,7,20.92,Bronze,North,Good,2022-01-14,1,0
47.4,297.82,655.8,15.8,15,12.09,Gold,South,Poor,2021-02-24,1,0
42.1,127.49,751.8,0.7,15,23.92,Bronze,East,Average,2023-10-27,1,0
45.5,131.48,769.3,0.8,14,52.94,Silver,North,Good,2023-09-01,1,0
51.1,59.37,685.8,3.0,22,10.19,Gold,East,Good,2023-04-08,1,0
45.6,101.35,622.6,1.9,14,57.42,Bronze,South,Average,2022-09-01,1,0
30.6,122.43,665.9,1.5,16,132.67,Silver,South,Average,2020-05-09,0,0
50.2,152.19,681.2,1.3,16,28.6,Bronze,West,Good,2020-04-13,1,0
49.1,171.98,663.8,0.0,14,56.24,Silver,North,Average,2021-06-09,1,0
40.1,35.64,752.3,1.4,11,56.7,Gold,South,Poor,2023-03-12,0,0
43.2,35.49,612.0,0.9,13,21.11,Silver,South,Good,2020-06-30,0,0
39.5,92.31,732.6,0.1,13,10.79,Bronze,West,Poor,2020-08-22,0,0
17.1,72.83,638.8,7.2,15,14.09,Platinum,West,Average,2021-04-08,1,0
42.7,62.07,713.0,4.2,13,31.87,Bronze,North,Good,2023-12-30,1,0
32.6,52.63,677.2,5.2,16,46.83,Gold,South,Poor,2020-08-26,1,0
21.9,251.37,741.3,2.6,16,22.73,Platinum,North,Good,2021-04-27,1,0
57.8,105.69,749.7,3.3,17,36.34,Gold,South,Poor,2022-03-09,1,0
44.6,34.39,631.2,5.0,11,91.5,Gold,South,Good,2023-11-15,0,0
52.7,58.55,663.9,5.0,13,17.56,Gold,South,Good,2022-03-17,0,0
41.1,,667.4,4.9,15,62.88,Bronze,South,Good,2020-12-22,1,0
43.1,84.88,738.2,5.3,20,30.82,Silver,East,Average,2020-11-25,0,0
43.6,61.79,620.6,5.1,8,43.17,Platinum,South,Poor,2020-12-08,1,0
30.7,293.89,678.7,0.1,18,36.55,Silver,South,Poor,2021-10-06,1,0
33.6,40.52,700.4,1.0,8,57.57,Bronze,South,Average,2020-09-13,0,0
51.1,42.6,691.4,7.4,15,61.21,Gold,West,Average,2020-07-22,1,0
32.8,22.33,711.2,1.7,17,37.01,Bronze,East,Good,2022-06-03,0,0
35.8,58.43,742.0,1.2,10,22.92,Platinum,North,Good,2021-05-17,1,0
32.5,133.63,654.8,2.7,23,21.49,Bronze,South,Good,2023-11-17,1,0
24.9,103.78,608.9,9.0,10,7.5,Gold,South,Good,2022-02-18,1,0
31.3,192.89,730.1,5.1,18,13.08,Gold,South,Average,2023-09-26,1,0
59.2,74.59,604.5,0.5,19,64.38,Gold,South,Average,2022-02-09,0,0
46.2,55.47,759.9,0.4,14,17.14,Silver,South,Good,2023-08-06,0,0
43.0,96.57,764.6,8.3,12,57.79,Bronze,East,Good,2023-08-26,0,0
36.6,87.8,665.8,0.9,22,37.61,Bronze,North,Poor,2020-07-21,0,0
44.6,104.06,706.6,7.9,17,23.56,Bronze,South,Good,2022-07-20,1,0
47.1,101.65,648.0,5.6,18,16.24,Silver,West,Average,2020-01-04,1,0
51.8,51.09,643.0,3.9,17,20.51,Silver,South,Poor,2020-02-12,1,0
54.1,120.97,768.9,2.8,16,27.75,Platinum,North,Good,2022-11-16,1,0
27.3,86.76,,0.1,15,44.87,Bronze,East,Poor,2022-07-16,0,0
38.1,34.29,725.7,0.2,17,13.43,Platinum,North,Poor,2023-08-13,1,0
66.3,65.76,695.8,3.9,13,14.68,Bronze,South,Good,2021-09-13,1,0
54.0,59.58,643.1,11.3,13,20.5,Platinum,East,Poor,2020-04-11,0,0
38.4,43.06,705.7,0.5,14,16.84,Bronze,South,Good,2020-11-17,0,0
43.2,142.07,670.6,3.8,16,19.68,Bronze,West,Good,2022-09-15,1,0
56.6,105.06,681.8,1.4,13,30.65,Gold,North,Average,2020-07-28,0,0
49.3,18.77,673.7,2.2,17,26.45,Gold,West,Good,2022-06-19,0,0
63.2,333.96,709.0,0.2,15,20.76,Silver,East,Poor,2021-06-29,1,0
28.1,41.19,716.3,4.8,16,30.76,Silver,West,Poor,2022-07-15,1,0
39.8,90.77,662.2,0.8,12,3.61,Bronze,West,Good,2021-07-06,0,0
54.5,131.42,767.4,5.0,12,24.91,Silver,East,Good,2022-05-01,0,0
45.2,170.68,578.1,0.2,20,10.17,Silver,East,Poor,2020-01-25,0,0
46.1,63.36,636.7,14.8,17,25.93,Gold,West,Good,2021-10-28,1,0
32.8,58.25,688.5,2.3,18,41.34,Silver,South,Good,2021-07-16,0,0
46.7,85.12,582.8,6.2,8,37.57,Bronze,East,Average,2023-09-05,0,0
39.3,62.5,731.9,2.5,15,7.61,Silver,West,Good,2020-05-04,0,0
19.2,97.3,683.5,2.1,14,15.17,Silver,North,Good,2022-09-12,0,0
41.6,80.88,784.7,0.8,21,12.67,Bronze,South,Average,2021-10-15,1,0
40.4,32.14,717.3,1.7,12,11.29,Silver,West,Average,2023-10-19,1,0
49.8,154.99,706.7,5.8,14,43.88,Bronze,North,Poor,2023-11-14,1,0
33.8,151.26,787.6,4.1,9,44.18,Bronze,North,Good,2020-03-15,1,0
47.5,82.52,696.2,4.9,15,55.99,Silver,North,Average,2021-08-12,0,0
50.6,192.48,775.2,0.9,19,2.0,Bronze,South,Good,2023-10-03,0,0
33.8,66.59,708.2,11.3,21,78.45,Bronze,South,Good,2020-08-02,1,0
49.7,81.51,600.3,0.3,15,16.82,Silver,North,Average,2021-08-11,0,0
7.0,100.82,716.4,5.0,22,64.83,Bronze,West,Average,2023-04-05,0,0
41.4,132.69,669.5,0.1,13,10.86,Bronze,North,Good,2021-11-26,0,0
26.6,93.97,668.9,1.3,12,14.19,Bronze,South,Average,2021-08-08,0,0
41.7,751.17,684.5,3.8,17,10.72,Silver,North,Average,2022-07-30,1,0
35.4,116.64,752.9,9.7,20,19.32,Silver,West,Good,2022-12-09,1,0
69.8,140.79,668.7,4.4,15,9.61,Platinum,South,Good,2022-01-22,1,0
29.2,99.38,782.5,3.3,13,64.56,Bronze,North,Average,2024-01-29,1,0
23.1,,604.5,6.0,12,14.66,Bronze,South,Average,2021-02-24,0,0
32.4,108.9,683.1,0.5,28,40.92,Silver,South,Good,2021-08-06,1,0
8.7,88.53,721.6,5.2,28,35.77,Silver,East,Average,2024-01-10,1,0
17.8,23.17,681.6,4.4,13,34.1,Bronze,North,Average,2022-01-11,1,0
39.4,58.39,671.1,2.2,18,10.81,Bronze,North,Poor,2022-01-29,0,0
33.5,81.98,732.6,1.8,13,41.53,Bronze,West,Good,2023-11-07,0,0
53.9,212.19,670.2,2.4,15,82.8,Gold,East,Good,2024-01-13,1,0
48.2,148.52,747.9,6.9,10,18.61,Silver,East,Good,2021-12-20,1,0
42.8,40.94,708.0,2.3,13,21.86,Bronze,East,Good,2020-10-25,0,0
32.5,52.72,757.7,2.8,20,41.84,Gold,South,Good,2021-02-22,1,0
40.2,104.38,703.0,3.8,15,23.46,Silver,West,Good,2021-09-30,1,0
10.5,68.35,716.4,3.8,18,16.47,Bronze,South,Average,2021-01-31,0,0
42.8,200.4,786.6,1.1,16,21.95,Bronze,East,Good,2020-10-27,1,0
47.8,81.64,645.3,0.3,13,3.61,Bronze,North,Good,2020-11-22,0,0
44.9,191.89,652.9,8.1,15,23.5,Bronze,North,Average,2022-12-23,1,0
51.7,109.34,655.1,13.3,15,23.08,Gold,East,Good,2021-09-20,1,0
54.2,107.75,749.8,0.7,19,22.79,Silver,East,Good,2023-09-19,0,0
46.4,69.53,739.4,0.1,21,28.49,Silver,South,Good,2020-06-17,0,0
41.5,294.07,741.2,1.3,17,12.3,Silver,North,Good,2022-09-22,0,0
30.1,57.13,653.8,2.8,18,11.1,Bronze,East,Good,2023-01-21,1,0
65.4,77.55,785.9,8.2,14,14.76,Gold,East,Good,2021-06-12,1,0
